"","Product.Name","Rating","Reviews"
"277542","Nokia N97 Unlocked Phone, Touchscreen, 3G, 5 MP Camera, A-GPS, 32 GB, MicroSD Slot, and Integrated Ovi Applications--U.S. Version with Warranty (Black)",1,"I never thought I would hate a piece of technology, but the N97 phone changed everything. The N97 was a big disappointment from the very first moment of handling it. The battery cover refused to go on. After thirty minutes of failing and sore fingers, I started reading the manual. For god's sake, I shouldn't need to read the manual to put on a battery cover! The manual was of no help and I began to be violent with it until it was forced on. It has been downhill from there.The N97 is of an exceptional poor design; It looks common from the outside, and is garbage on the inside. Let me review each main function separately:1. Voice: The phone is awkward to hold and speak. The addition of a keyboard really makes it heavy and fat.2. Contacts: This is the WORST aspect of this phone. The phone RANDOMLY chooses when to display an incoming caller Id! All you get is a phone number, and good luck trying to remember which phone number belonged to whom in your contacts. I have had this phone for 5 months now and I still do not know how to fix this major issue. At first, I thought I needed to transfer all the SIM card contacts to the phone's memory contacts, but this did not work.3. Keyboard: The keyboard is not practical. You have to use shift keys for numbers and symbols. A shift key for a period or a colon. A shift key for a smiley face. A terrible Idea.4. Web: The web browser is slower than death, and unresponsive. At one point I almost cracked the screen while surfing from all the frustration. Once you access a web page it is another task to scroll down or sideways.5. GPS: if you are in a pickle or driving and need some quick help finding your way, then don't even consider the N97 as an option. The GPS does not lock onto a signal quickly, it takes the phone a minimum of 15 min to find a signal, and one time it took me 45 min!6. Applications: No good apps. There are applications for facebook, twitter and myspace. However, they are not enjoyable to use. If you have your N97 while among a group of iphone users you will be ashamed to show it off. You look at all those apple users play and laugh about the cool apps they have on their phone, while I am still wondering who is calling me, because this phone can't display the name from the contacts.7. Camera: the photos are OK, not great thought. The flash is a big waste of power, it gives those being pictured a sickly jaundiced look.I urge all who see this to NOT buy this phone, and to tell all their loved ones not to as well. I on the other hand am cursed with this abomination, this travesty of dysform and dysfunction, until I can afford another phone."
"277543","Nokia N97 Unlocked Phone, Touchscreen, 3G, 5 MP Camera, A-GPS, 32 GB, MicroSD Slot, and Integrated Ovi Applications--U.S. Version with Warranty (Black)",5,"I loved this phone.. I bought it for my sister and she too loved it. It has all the latest features that any mobile should have and it closely resembels iphone in functionality. No doubt it is not as complete as iphone but yes it has that style and looks that could make it more popular.The price was excellent, amozon is the best.. It was cheaper here that if we bought it in India. So it was worth a buy!"
"277544","Nokia N97 Unlocked Phone, Touchscreen, 3G, 5 MP Camera, A-GPS, 32 GB, MicroSD Slot, and Integrated Ovi Applications--U.S. Version with Warranty (Black)",5,"Amazing piece of hardware. Fast, reliable, has all the basic application I would like it to have. Great camera, nice touchscreen, the keyboard helps a lot. The only thing I miss are better PIM tools. When registering a new contact, it is not easy to access address data as well. As a rule of thumb, it's to-do and memo notes are less intuitive than Palm applications. Aside form that, again a magnificent piece of hardware."
"277545","Nokia N97 Unlocked Phone, Touchscreen, 3G, 5 MP Camera, A-GPS, 32 GB, MicroSD Slot, and Integrated Ovi Applications--U.S. Version with Warranty (Black)",5,"What a great phone, so far everything with this phone works great, the full key board is easy to type with, great email connections, very bright screen."
"277546","Nokia N97 Unlocked Phone, Touchscreen, 3G, 5 MP Camera, A-GPS, 32 GB, MicroSD Slot, and Integrated Ovi Applications--U.S. Version with Warranty (Black)",4,"I'M NOT MUCH OF A INTERNET USER BUT TO HAVE A PHONE, HAVE NOKIA.IT HAS A BETTERRECEPTION COMPARE TO ANY OTHER PHONE THAT I HAVE COME SO FAR.EVERY CELL PHONE WILL ALWAYSHAVE NO MATTER HOW BEST THEY TRY TO INVENT,IT WILL NOT ABLE TO SATISFY THE USER TO THEIR NEED.TAKE MY ADVISE AND CHOOSE THE NOKIA FOR YOUR GOOD AS NEW."
"277547","Nokia N97 Unlocked Phone, Touchscreen, 3G, 5 MP Camera, A-GPS, 32 GB, MicroSD Slot, and Integrated Ovi Applications--U.S. Version with Warranty (Black)",2,"I sent three of these things back due to defects.I have been the proud owner of an e71, N95, N95 8gb and not so proud owner four N97s.The phone has giving me nothing but problems from memory loss to software bugs(that have mostly been cured by the resent firmware updates).I really like Nokia but this phone is just not worth the headache for example my current n97 is in repair with Nokia due to screen issues, the endless problems have been overwhelming, i am back to using my e71 and that phone just works the N97 doesn't.I have pre orded an n900, i am hoping that with the new operating system things get better and the n900 turns out to be the device i was originally looking for. If this is not the case i will have to move my smart phone allegiance elsewhere."
"277548","Nokia N97 Unlocked Phone, Touchscreen, 3G, 5 MP Camera, A-GPS, 32 GB, MicroSD Slot, and Integrated Ovi Applications--U.S. Version with Warranty (Black)",2,"Bought this phone in September. Really frustrating phone.Complaints:-- Processor is not good enough to handle phone's own applications -- phone freezes all the time...-- ... In order to reboot it you need to pull out the battery...-- ... And than wait for a long time for it to load...-- ... Which doesn't happen all the time so every now and then you have to remove the battery and restart it again-- Its happening now AFTER I upgraded software, before it was an even bigger nightmare-- Applications are scarce and of much lower quality than iphone apps-- constant ""not enough memory"" error messages. Come on -- the phone has a ton of memory -- its just that N97 OS doesn;t know how to use it. My overall experience is like i'm running windows95 on this phone...Bottom line --> if that was a car and Nokia was a responsible company they would have recalled the phone. It's really not a good finished product ..."
"277549","Nokia N97 Unlocked Phone, Touchscreen, 3G, 5 MP Camera, A-GPS, 32 GB, MicroSD Slot, and Integrated Ovi Applications--U.S. Version with Warranty (Black)",2,"I bought the N97 phone as an upgrade to my unlocked N95. The phone is larger than the N95 and does indeed have a resistance based touchscreen. The touchscreen was he only thing I felt would make the N95 the best phone ever. However, with the N97 as you chat on the phone your face will activate items on your home screen, particularly an alarm setting.The phone did not come equipped with free symbian software for word, spreadsheets and abobe documents as the N95 did. That you had to pay $20 to download which was disappointing.The internet connection shifting from webpage to webpage is slow to load, even with a 3.5G network, it was very fast(moreso than my computer) on the N95 phone with a 3G network.Many of the features are hard to figure out without a manual and it is annoying to have the memory card inside the same compartment areas as the battery. Everytime you wish to remove the memory card you have to remove the backplate cover of the phone, instead of having a slot on the side of the phone. There are many icons whle connected to the internet and looking at your email that you have no clue what they mean unless you are used to seeing them. Lot of trial and error. Simply the N95 was easier to work with, more compact and lightwieght and came preinstalled with many items of use that I appreciated so the price was worth it.This N97 is too pricey for the lack of preinstalled full useful versions of symbian software."
"277550","Nokia N97 Unlocked Phone, Touchscreen, 3G, 5 MP Camera, A-GPS, 32 GB, MicroSD Slot, and Integrated Ovi Applications--U.S. Version with Warranty (Black)",5,"If you want a cellphone you need a Nokia....Nokia N97 is awsome! This is a real phone....a real computer...."
"277551","Nokia N97 Unlocked Phone, Touchscreen, 3G, 5 MP Camera, A-GPS, 32 GB, MicroSD Slot, and Integrated Ovi Applications--U.S. Version with Warranty (Black)",3,"It's a great phoe but no so good the battery though, it last less than 3 hours without making any phone calls, I like the phone but it's not practical for a working all day person."
"277552","Nokia N97 Unlocked Phone, Touchscreen, 3G, 5 MP Camera, A-GPS, 32 GB, MicroSD Slot, and Integrated Ovi Applications--U.S. Version with Warranty (Black)",3,"El teléfono es medio porque algunas veces es muy lento pero si eliminamos ese detallon con la instalación de programas hace un excelente teléfono celular o smartphone"
"277553","Nokia N97 Unlocked Phone, Touchscreen, 3G, 5 MP Camera, A-GPS, 32 GB, MicroSD Slot, and Integrated Ovi Applications--U.S. Version with Warranty (Black)",4,"This product was delivered on time in ""mint"" condition. Packaging was excellent. I ordered two these phones because I love it so much"
"277554","Nokia N97 Unlocked Phone, Touchscreen, 3G, 5 MP Camera, A-GPS, 32 GB, MicroSD Slot, and Integrated Ovi Applications--U.S. Version with Warranty (Black)",5,"Great phone performance. It features almost anything u want to do with a phone. It looks very good, nice and sober. Have drop it a couple of times without any consecuence. The only flaw i notice is the phone thickness but its understandable because of the qwerty keyboard in it. Overall great phone"
